auditId,auditStatus,researchUnitId,unitType,regionId,batchId,unitStatus,field,status,evidenceId,journalEntryId,sourceId,citationId,messages,unitMessages,inheritanceStatus,expectedBreedIds,actualBreedIds,inheritanceMessages
AUDIT_02,PASS,SPC_PAGOPHILUS_GROENLANDICUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_BROAD_001,SRC_R02_B02_025,CIT_JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_BROAD_001,,,PASS,BRD_HARP_SEAL,BRD_HARP_SEAL,
AUDIT_02,PASS,SPC_PAGOPHILUS_GROENLANDICUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_025,CIT_JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_HARP_SEAL,BRD_HARP_SEAL,
AUDIT_02,PASS,SPC_PANTHERA_LEO,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_LEO_PERSONALITY_ID_001,JRN_R02_B02_SPC_PANTHERA_LEO_PERSONALITY_ID_001,SRC_R02_B02_008,CIT_JRN_R02_B02_SPC_PANTHERA_LEO_PERSONALITY_ID_001,,,PASS,BRD_LION,BRD_LION,
AUDIT_02,PASS,SPC_PANTHERA_LEO,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_BROAD_001,SRC_R02_B02_008,CIT_JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_BROAD_001,,,PASS,BRD_LION,BRD_LION,
AUDIT_02,PASS,SPC_PANTHERA_LEO,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_SPECIFIC_001,SRC_R02_B02_008,CIT_JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_SPECIFIC_001,,,PASS,BRD_LION,BRD_LION,
AUDIT_02,PASS,SPC_PANTHERA_ONCA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_ONCA_PERSONALITY_ID_001,JRN_R02_B02_SPC_PANTHERA_ONCA_PERSONALITY_ID_001,SRC_R02_B02_001,CIT_JRN_R02_B02_SPC_PANTHERA_ONCA_PERSONALITY_ID_001,,,PASS,BRD_JAGUAR,BRD_JAGUAR,
AUDIT_02,PASS,SPC_PANTHERA_ONCA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_BROAD_001,SRC_R02_B02_001,CIT_JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_BROAD_001,,,PASS,BRD_JAGUAR,BRD_JAGUAR,
AUDIT_02,PASS,SPC_PANTHERA_ONCA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_SPECIFIC_001,SRC_R02_B02_001,CIT_JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_SPECIFIC_001,,,PASS,BRD_JAGUAR,BRD_JAGUAR,
AUDIT_02,PASS,SPC_PANTHERA_PARDUS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_PARDUS_PERSONALITY_ID_001,JRN_R02_B02_SPC_PANTHERA_PARDUS_PERSONALITY_ID_001,SRC_R02_B02_003,CIT_JRN_R02_B02_SPC_PANTHERA_PARDUS_PERSONALITY_ID_001,,,PASS,BRD_LEOPARD,BRD_LEOPARD,
AUDIT_02,PASS,SPC_PANTHERA_PARDUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_BROAD_001,SRC_R02_B02_003,CIT_JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_BROAD_001,,,PASS,BRD_LEOPARD,BRD_LEOPARD,
AUDIT_02,PASS,SPC_PANTHERA_PARDUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_003,CIT_JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_LEOPARD,BRD_LEOPARD,
AUDIT_02,PASS,SPC_PANTHERA_TIGRIS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_TIGRIS_PERSONALITY_ID_001,JRN_R02_B02_SPC_PANTHERA_TIGRIS_PERSONALITY_ID_001,SRC_R02_B02_011,CIT_JRN_R02_B02_SPC_PANTHERA_TIGRIS_PERSONALITY_ID_001,,,PASS,BRD_TIGER,BRD_TIGER,
AUDIT_02,PASS,SPC_PANTHERA_TIGRIS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_BROAD_001,SRC_R02_B02_011,CIT_JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_BROAD_001,,,PASS,BRD_TIGER,BRD_TIGER,
AUDIT_02,PASS,SPC_PANTHERA_TIGRIS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_SPECIFIC_001,SRC_R02_B02_011,CIT_JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_SPECIFIC_001,,,PASS,BRD_TIGER,BRD_TIGER,
AUDIT_02,PASS,SPC_PECARI_TAJACU,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PECARI_TAJACU_PERSONALITY_ID_001,JRN_R02_B02_SPC_PECARI_TAJACU_PERSONALITY_ID_001,SRC_R02_B02_039,CIT_JRN_R02_B02_SPC_PECARI_TAJACU_PERSONALITY_ID_001,,,PASS,BRD_COLLARED_PECCARY,BRD_COLLARED_PECCARY,
AUDIT_02,PASS,SPC_PECARI_TAJACU,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_BROAD_001,SRC_R02_B02_039,CIT_JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_BROAD_001,,,PASS,BRD_COLLARED_PECCARY,BRD_COLLARED_PECCARY,
AUDIT_02,PASS,SPC_PECARI_TAJACU,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_SPECIFIC_001,SRC_R02_B02_039,CIT_JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_SPECIFIC_001,,,PASS,BRD_COLLARED_PECCARY,BRD_COLLARED_PECCARY,
AUDIT_02,PASS,SPC_PHACOCHOERUS_AFRICANUS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_PERSONALITY_ID_001,JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_PERSONALITY_ID_001,SRC_R02_B02_027,CIT_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_PERSONALITY_ID_001,,,PASS,BRD_COMMON_WARTHOG,BRD_COMMON_WARTHOG,
AUDIT_02,PASS,SPC_PHACOCHOERUS_AFRICANUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_BROAD_001,SRC_R02_B02_027,CIT_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_BROAD_001,,,PASS,BRD_COMMON_WARTHOG,BRD_COMMON_WARTHOG,
AUDIT_02,PASS,SPC_PHACOCHOERUS_AFRICANUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_027,CIT_JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_COMMON_WARTHOG,BRD_COMMON_WARTHOG,
AUDIT_02,PASS,SPC_PHOCA_VITULINA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PHOCA_VITULINA_PERSONALITY_ID_001,JRN_R02_B02_SPC_PHOCA_VITULINA_PERSONALITY_ID_001,SRC_R02_B02_024,CIT_JRN_R02_B02_SPC_PHOCA_VITULINA_PERSONALITY_ID_001,,,PASS,BRD_HARBOR_SEAL,BRD_HARBOR_SEAL,
AUDIT_02,PASS,SPC_PHOCA_VITULINA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_BROAD_001,SRC_R02_B02_024,CIT_JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_BROAD_001,,,PASS,BRD_HARBOR_SEAL,BRD_HARBOR_SEAL,
AUDIT_02,PASS,SPC_PHOCA_VITULINA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_SPECIFIC_001,SRC_R02_B02_024,CIT_JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_SPECIFIC_001,,,PASS,BRD_HARBOR_SEAL,BRD_HARBOR_SEAL,
AUDIT_02,PASS,SPC_POTOS_FLAVUS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_POTOS_FLAVUS_PERSONALITY_ID_001,JRN_R02_B02_SPC_POTOS_FLAVUS_PERSONALITY_ID_001,SRC_R02_B02_002,CIT_JRN_R02_B02_SPC_POTOS_FLAVUS_PERSONALITY_ID_001,,,PASS,BRD_KINKAJOU,BRD_KINKAJOU,
AUDIT_02,PASS,SPC_POTOS_FLAVUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_BROAD_001,SRC_R02_B02_002,CIT_JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_BROAD_001,,,PASS,BRD_KINKAJOU,BRD_KINKAJOU,
AUDIT_02,PASS,SPC_POTOS_FLAVUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_002,CIT_JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_KINKAJOU,BRD_KINKAJOU,
AUDIT_02,PASS,SPC_PRIONAILURUS_VIVERRINUS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_PERSONALITY_ID_001,JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_PERSONALITY_ID_001,SRC_R02_B02_010,CIT_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_PERSONALITY_ID_001,,,PASS,BRD_FISHING_CAT,BRD_FISHING_CAT,
AUDIT_02,PASS,SPC_PRIONAILURUS_VIVERRINUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_BROAD_001,SRC_R02_B02_010,CIT_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_BROAD_001,,,PASS,BRD_FISHING_CAT,BRD_FISHING_CAT,
AUDIT_02,PASS,SPC_PRIONAILURUS_VIVERRINUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_010,CIT_JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_FISHING_CAT,BRD_FISHING_CAT,
AUDIT_02,PASS,SPC_PROCYON_LOTOR,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PROCYON_LOTOR_PERSONALITY_ID_001,JRN_R02_B02_SPC_PROCYON_LOTOR_PERSONALITY_ID_001,SRC_R02_B02_033,CIT_JRN_R02_B02_SPC_PROCYON_LOTOR_PERSONALITY_ID_001,,,PASS,BRD_COMMON_RACCOON,BRD_COMMON_RACCOON,
AUDIT_02,PASS,SPC_PROCYON_LOTOR,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_BROAD_001,SRC_R02_B02_037,CIT_JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_BROAD_001,,,PASS,BRD_COMMON_RACCOON,BRD_COMMON_RACCOON,
AUDIT_02,PASS,SPC_PROCYON_LOTOR,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_SPECIFIC_001,SRC_R02_B02_037,CIT_JRN_R02_B02_SPC_PROCYON_LOTOR_TERRAIN_SPECIFIC_001,,,PASS,BRD_COMMON_RACCOON,BRD_COMMON_RACCOON,
AUDIT_02,PASS,SPC_PROTELES_CRISTATA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PROTELES_CRISTATA_PERSONALITY_ID_001,JRN_R02_B02_SPC_PROTELES_CRISTATA_PERSONALITY_ID_001,SRC_R02_B02_028,CIT_JRN_R02_B02_SPC_PROTELES_CRISTATA_PERSONALITY_ID_001,,,PASS,BRD_AARDWOLF,BRD_AARDWOLF,
AUDIT_02,PASS,SPC_PROTELES_CRISTATA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_BROAD_001,SRC_R02_B02_028,CIT_JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_BROAD_001,,,PASS,BRD_AARDWOLF,BRD_AARDWOLF,
AUDIT_02,PASS,SPC_PROTELES_CRISTATA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_SPECIFIC_001,SRC_R02_B02_028,CIT_JRN_R02_B02_SPC_PROTELES_CRISTATA_TERRAIN_SPECIFIC_001,,,PASS,BRD_AARDWOLF,BRD_AARDWOLF,
AUDIT_02,PASS,SPC_PUMA_CONCOLOR,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_PUMA_CONCOLOR_PERSONALITY_ID_001,JRN_R02_B02_SPC_PUMA_CONCOLOR_PERSONALITY_ID_001,SRC_R02_B02_035,CIT_JRN_R02_B02_SPC_PUMA_CONCOLOR_PERSONALITY_ID_001,,,PASS,BRD_PUMA_CONCOLOR_COUGAR,BRD_PUMA_CONCOLOR_COUGAR,
AUDIT_02,PASS,SPC_PUMA_CONCOLOR,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_BROAD_001,JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_BROAD_001,SRC_R02_B02_035,CIT_JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_BROAD_001,,,PASS,BRD_PUMA_CONCOLOR_COUGAR,BRD_PUMA_CONCOLOR_COUGAR,
AUDIT_02,PASS,SPC_PUMA_CONCOLOR,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_SPECIFIC_001,SRC_R02_B02_035,CIT_JRN_R02_B02_SPC_PUMA_CONCOLOR_TERRAIN_SPECIFIC_001,,,PASS,BRD_PUMA_CONCOLOR_COUGAR,BRD_PUMA_CONCOLOR_COUGAR,
AUDIT_02,PASS,SPC_RANGIFER_TARANDUS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_RANGIFER_TARANDUS_PERSONALITY_ID_001,JRN_R02_B02_SPC_RANGIFER_TARANDUS_PERSONALITY_ID_001,SRC_R02_B02_031,CIT_JRN_R02_B02_SPC_RANGIFER_TARANDUS_PERSONALITY_ID_001,,,PASS,BRD_REINDEER,BRD_REINDEER,
AUDIT_02,PASS,SPC_RANGIFER_TARANDUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_BROAD_001,SRC_R02_B02_031,CIT_JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_BROAD_001,,,PASS,BRD_REINDEER,BRD_REINDEER,
AUDIT_02,PASS,SPC_RANGIFER_TARANDUS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_SPECIFIC_001,SRC_R02_B02_031,CIT_JRN_R02_B02_SPC_RANGIFER_TARANDUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_REINDEER,BRD_REINDEER,
AUDIT_02,PASS,SPC_SAIGA_TATARICA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_PERSONALITY_ID_001,JRN_R02_B02_SPC_SAIGA_TATARICA_PERSONALITY_ID_001,SRC_R02_B02_013,CIT_JRN_R02_B02_SPC_SAIGA_TATARICA_PERSONALITY_ID_001,,,PASS,BRD_SAIGA_ANTELOPE,BRD_SAIGA_ANTELOPE,
AUDIT_02,PASS,SPC_SAIGA_TATARICA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_BROAD_001,SRC_R02_B02_013,CIT_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_BROAD_001,,,PASS,BRD_SAIGA_ANTELOPE,BRD_SAIGA_ANTELOPE,
AUDIT_02,PASS,SPC_SAIGA_TATARICA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_SPECIFIC_001,SRC_R02_B02_013,CIT_JRN_R02_B02_SPC_SAIGA_TATARICA_TERRAIN_SPECIFIC_001,,,PASS,BRD_SAIGA_ANTELOPE,BRD_SAIGA_ANTELOPE,
AUDIT_02,PASS,SPC_SPILOGALE_GRACILIS,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_PERSONALITY_ID_001,JRN_R02_B02_SPC_SPILOGALE_GRACILIS_PERSONALITY_ID_001,SRC_R02_B02_030,CIT_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_PERSONALITY_ID_001,,,PASS,BRD_WESTERN_SPOTTED_SKUNK,BRD_WESTERN_SPOTTED_SKUNK,
AUDIT_02,PASS,SPC_SPILOGALE_GRACILIS,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_BROAD_001,JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_BROAD_001,SRC_R02_B02_030,CIT_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_BROAD_001,,,PASS,BRD_WESTERN_SPOTTED_SKUNK,BRD_WESTERN_SPOTTED_SKUNK,
AUDIT_02,PASS,SPC_SPILOGALE_GRACILIS,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_SPECIFIC_001,SRC_R02_B02_030,CIT_JRN_R02_B02_SPC_SPILOGALE_GRACILIS_TERRAIN_SPECIFIC_001,,,PASS,BRD_WESTERN_SPOTTED_SKUNK,BRD_WESTERN_SPOTTED_SKUNK,
AUDIT_02,PASS,SPC_SURICATA_SURICATTA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_PERSONALITY_ID_001,JRN_R02_B02_SPC_SURICATA_SURICATTA_PERSONALITY_ID_001,SRC_R02_B02_009,CIT_JRN_R02_B02_SPC_SURICATA_SURICATTA_PERSONALITY_ID_001,,,PASS,BRD_MEERKAT,BRD_MEERKAT,
AUDIT_02,PASS,SPC_SURICATA_SURICATTA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_BROAD_001,SRC_R02_B02_009,CIT_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_BROAD_001,,,PASS,BRD_MEERKAT,BRD_MEERKAT,
AUDIT_02,PASS,SPC_SURICATA_SURICATTA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_SPECIFIC_001,SRC_R02_B02_009,CIT_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_SPECIFIC_001,,,PASS,BRD_MEERKAT,BRD_MEERKAT,
AUDIT_02,PASS,SPC_SUS_SCROFA,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_SUS_SCROFA_PERSONALITY_ID_001,JRN_R02_B02_SPC_SUS_SCROFA_PERSONALITY_ID_001,SRC_R02_B02_004,CIT_JRN_R02_B02_SPC_SUS_SCROFA_PERSONALITY_ID_001,,,PASS,BRD_WILD_BOAR,BRD_WILD_BOAR,
AUDIT_02,PASS,SPC_SUS_SCROFA,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_BROAD_001,JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_BROAD_001,SRC_R02_B02_004,CIT_JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_BROAD_001,,,PASS,BRD_WILD_BOAR,BRD_WILD_BOAR,
AUDIT_02,PASS,SPC_SUS_SCROFA,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_SPECIFIC_001,SRC_R02_B02_004,CIT_JRN_R02_B02_SPC_SUS_SCROFA_TERRAIN_SPECIFIC_001,,,PASS,BRD_WILD_BOAR,BRD_WILD_BOAR,
AUDIT_02,PASS,SPC_SYNCERUS_CAFFER,BEAST_SPECIES,R02,R02_B02,PASS,personalityId,PASS,EVD_JRN_R02_B02_SPC_SYNCERUS_CAFFER_PERSONALITY_ID_001,JRN_R02_B02_SPC_SYNCERUS_CAFFER_PERSONALITY_ID_001,SRC_R02_B02_014,CIT_JRN_R02_B02_SPC_SYNCERUS_CAFFER_PERSONALITY_ID_001,,,PASS,BRD_CAPE_BUFFALO,BRD_CAPE_BUFFALO,
AUDIT_02,PASS,SPC_SYNCERUS_CAFFER,BEAST_SPECIES,R02,R02_B02,PASS,terrainBroad,PASS,EVD_JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_BROAD_001,JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_BROAD_001,SRC_R02_B02_014,CIT_JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_BROAD_001,,,PASS,BRD_CAPE_BUFFALO,BRD_CAPE_BUFFALO,
AUDIT_02,PASS,SPC_SYNCERUS_CAFFER,BEAST_SPECIES,R02,R02_B02,PASS,terrainSpecific,PASS,EVD_JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_SPECIFIC_001,JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_SPECIFIC_001,SRC_R02_B02_014,CIT_JRN_R02_B02_SPC_SYNCERUS_CAFFER_TERRAIN_SPECIFIC_001,,,PASS,BRD_CAPE_BUFFALO,BRD_CAPE_BUFFALO,
